P0_rho,P1_dx,P2_dy,P3_dz,P4_Fx,P5_Fy,P6_Fz,P7_def_truth,P8_strain_truth,P9_compressive_strength_truth,P7_def_meas,P8_strain_meas,P9_compressive_strength_meas
2566.4041267637976,151.1690326318059,152.67962307176327,151.26675250748391,694743.5914434241,57.3182702577074,37.672700373454155,0.15587047887986585,0.0010304344893776586,35.678842007303835,0.157563525796885,0.0009873429790683253,34.60094507346232
2364.910221265763,151.40449693466428,146.84055241670097,150.82771429908234,894338.8203342503,109.40842079978131,98.95741818443663,0.2070824709468864,0.001372973607067029,38.864619423224276,0.19736916749748423,0.001390143561151045,40.44955160563007
2436.519619567536,152.46043947286003,148.4712329094074,150.0001286493491,806190.507519867,45.00246534099883,111.54432216034606,0.18403414808430188,0.0012268932683018765,37.07394219360529,0.1838841700252603,0.0013271228707956973,36.98763574266914
2271.789341527062,149.95735294284606,150.4800992447361,149.81709198064326,963668.2814400095,61.84790371109747,69.0620896772235,0.22710699417649138,0.0015158950903000718,37.31755360397785,0.22151405840810504,0.0015172527772123418,37.761255648146495
2412.7206517819363,150.57933156545394,148.78583915769264,150.78722820616974,985123.4681245753,10.082576364028021,77.64506473209514,0.20908040932152783,0.001386592298358681,44.66319933744793,0.21532657676801206,0.001385718160890739,45.53995560036261
2377.035160886076,150.61529838231021,149.5583033715677,150.17551612726297,873240.0049540009,1.9713791573014419,83.30262583609635,0.20062592119476397,0.0013359429444194345,37.93654493120092,0.2041361609875175,0.0013522101763473486,37.25626561129464
2484.7421432764045,151.2485341204764,153.13634305432223,150.60017765910663,818375.2931755333,-68.05184876016897,68.39225301022984,0.17787854945308368,0.0011811310731367358,38.62771947207526,0.18151522431562078,0.001209312904397556,39.016024294722634
2406.8468886263695,149.44861855672983,151.62313620292502,149.17260286444957,1014772.5741347489,93.97167190286957,18.789334364572483,0.2096262124654702,0.0014052594674905132,45.21140673840845,0.2105415701628937,0.0013980238293151601,42.390981714388005
2334.9094702224265,147.6009649094257,148.82151873602007,149.99179574604406,696994.6351277815,145.13353481971586,-20.85330621523073,0.18697198160141631,0.0012465480573216458,29.692008764959404,0.19487006631099046,0.0012505243181934408,31.082519139727946
2441.1493652025174,148.0120013256694,151.12113740723828,149.89688635674923,664576.9200072922,64.4531417286622,71.31311753453737,0.16742170533905287,0.0011169124950373898,31.075332925921934,0.16302600093320352,0.0010715303413193868,30.921772642957887
2548.26849880465,150.20449214727944,150.2279991294302,150.95942633844973,985739.9844842841,100.38587574184434,111.31335300455356,0.18973008786605075,0.0012568283575791917,50.86860386287945,0.18639924231988764,0.001265866174552089,50.18820403100445
2504.282023812662,148.85103444237842,150.47969497434667,149.92020742682473,577977.7786990087,54.77302778738362,32.84664945689285,0.1492754655953827,0.0009956994334352379,28.767619101837102,0.1464568018809469,0.0009975129608303971,28.31814685216803
2464.0171361932726,147.93542011671013,150.72667617064204,151.5284159751139,1011141.4036678507,77.01868256785767,58.314764781051466,0.20572845836293438,0.0013576889657232474,48.54844170006246,0.19740888078688001,0.0013904327430862772,47.75460326204294
2334.743958606448,148.87673575104824,150.71759425994188,151.73531139964686,845714.9657658852,-16.9453777001782,83.73952429105964,0.20616584378929947,0.0013587202733995858,35.26501637913869,0.19802071818030886,0.0012895857160233656,37.19481338616654
2402.0122481378708,152.2859288367823,148.36273088413336,149.1869742786135,757505.7389337079,-7.266335391036975,56.56689577979913,0.18202947632216449,0.001220143227666888,33.67894936805072,0.18704436743825828,0.001266834581138361,34.732191979001776
2297.7620011295776,148.40352064186865,153.10755135655407,148.05727047761894,1074317.634869352,98.23788089958518,27.782076618395624,0.23159204236973324,0.0015642058078109836,42.50770287878145,0.24175238908114194,0.001491766447540328,43.77675682759682
2296.6496097738254,149.2491418785613,150.65465827402124,148.63723048414667,1134937.2764334588,21.67147090510798,26.88785756959946,0.2404189970351407,0.0016174884061822133,45.32538442731513,0.2423006939657356,0.001619452031878302,46.04786027487986
2249.581058205569,149.9253054074563,152.2853170293352,151.19612773481848,918621.1034731923,95.52299999779186,91.14995436220524,0.22625292078434273,0.0014964200748657113,34.305076438063246,0.2266122049323976,0.0015199786570219529,33.16171250607664
2501.556212909953,149.25309122232343,147.2074623537891,151.53366194765624,851404.9831638185,7.006757393469911,10.136661641631889,0.18524776911812216,0.0012224859264742883,43.086375737225524,0.186191160781109,0.0012388382904220483,42.90905610795289
2352.8943277350027,150.69470772698477,151.04590970546167,148.8792682691794,805154.4060145963,61.76349750152777,90.20465799570762,0.19336984624462772,0.0012988366244184358,33.74304188714404,0.19713790020496016,0.001307511980059604,33.64558325989639
2501.0995032235146,148.98403611537586,151.09204299392036,149.47881829354557,825059.1505727231,81.45071587048133,-7.423480132617463,0.17777854083258357,0.001189322626858497,40.73310899051629,0.17730356766693345,0.0011729520606550822,39.15880150586421
2301.409045418121,148.87010679334477,149.81760272418774,150.32971494863654,1082619.7656629458,-91.44409188342055,-17.38315598479062,0.2376075940146826,0.0015805763624035772,43.81323845335593,0.23863023251867088,0.001535343653556499,43.54601063641083
2465.3532138515097,147.99190737738257,149.86897705926816,150.4435140200321,948810.1876704996,119.2498633500883,-15.050898461681413,0.19820186648559976,0.0013174503917743404,45.86044300962966,0.19805923315186078,0.0013604977940795523,43.77509031271936
2384.0908980064964,152.5640028214569,151.2295648518133,152.04299289297774,802577.3753010394,-12.264168490218253,93.61531112306815,0.19142748241113808,0.0012590352160844588,34.29379968009666,0.1889660008911396,0.0013121286740388058,33.49292601992442
2345.150044017381,150.0787057976548,150.8612823692529,148.4869577523557,882446.059549401,74.32951349138669,49.99580634064244,0.20359554715287426,0.0013711342075741618,36.87488848544729,0.20621617969586514,0.00138709180801926,36.58268827057352
2336.041754421242,149.8366654493233,151.41782075963948,149.8977690417652,835423.2075035529,97.03318363990465,120.33113886523354,0.20112090716587053,0.001341720483577266,34.499129699538244,0.20052374749373905,0.0013323813710983924,35.60427103129303
2378.98633075537,152.25825640253686,149.6089212451335,152.8761098547153,819053.9043165406,-14.915311905030507,48.369090404045956,0.19641225620468564,0.0012847805742267028,35.259446572276055,0.17803030687604923,0.001332212646963177,36.8254786961842
2423.093154551804,149.23442307834387,148.19649435785263,151.13359406666285,1080153.5681016399,-24.384369410067364,-29.071165809650694,0.21922312011731548,0.0014505254207123489,50.14538533523879,0.21478952254164996,0.0014424060969536949,50.90302126700431
2341.6383999211876,150.3628611667603,148.0998700369099,152.72567784613543,1017355.4064525093,114.63582795518056,64.73496331877176,0.22730554371403475,0.0014883256497511528,43.0609908058172,0.2268271308722935,0.0015030466940719317,42.333954019912355
2411.2898389703755,150.38061631669657,150.78174666342142,148.72633515703868,572522.4922554037,26.13568145179869,99.31854714199027,0.15643590276826652,0.0010518372728211677,25.607942678529415,0.1549431984615478,0.0010399080021051344,25.509800512543453
2201.2698593355517,149.1724290798014,148.42167527017224,150.61484816005125,801509.8809604739,36.2034306125543,92.59072537335135,0.22187743771047108,0.0014731445167656542,29.235467224245287,0.21795560534405184,0.0014506650373835265,27.8206384357688
2254.909538968837,149.5648094716986,144.34414480556907,150.2984239955992,950230.2779666068,105.21130508066018,100.93244872759549,0.23428583734481231,0.001558804351479243,37.75044173811274,0.24205417631945056,0.0015798370949698566,37.579627690091
2344.342716453544,150.19996235108374,150.94225716952687,151.6323292392584,1063388.834174917,9.14502628350089,90.97198642494253,0.22821178454949698,0.0015050338255333728,44.33841966054906,0.228078811845164,0.0014714967774687988,45.31684915970957
2350.1176753658633,147.96590938536428,152.0741693211686,149.92468419685667,838469.9007415312,-33.28676845376448,71.99359510040459,0.20026594281799864,0.0013357769862302462,35.441227290750604,0.1947456465953334,0.001397762854394519,35.48275327213101
2302.1988603405316,150.04075323937224,148.66740289565917,148.17683260342542,746649.6613671638,74.38358298668484,52.134296070874505,0.19437326292268767,0.0013117655405882546,30.23823782091093,0.19005593573459348,0.001218825944871498,31.69019576979737
2409.1367624008317,153.39881160415595,150.4357403605335,150.8003540136846,1122947.53543936,129.05439222567952,63.963825972142885,0.22053873461165396,0.0014624550191151464,49.243518216310314,0.22660017474212518,0.0014373567759871505,49.11839886172114
2369.8002784849486,148.9794043055151,149.6749714451663,147.7516878759922,1038615.4395999368,74.12653161040498,42.34099152842579,0.21750456141334668,0.0014720952737670109,45.23514687133458,0.21248423568202848,0.0015209351097577191,45.13200147648324
2526.852652911521,149.4471214715332,149.206145491974,148.62594896081262,959207.5602471892,65.8915345830932,120.79666754352047,0.18811219515371982,0.0012656753175942265,49.04529614714101,0.18841052865350685,0.0012513999775706454,49.657707326272806
2352.418085403532,152.25400547685706,151.42537343138753,150.32678455464116,899459.0773649723,22.121643703045134,40.65063611766797,0.2051184952628116,0.001364484019734052,37.19833902050746,0.21602895973195885,0.0013848265040729642,36.27104197633212
2385.3400626056573,150.6575464175593,149.69013988967782,148.31758911046467,752894.3073851452,118.54544399953258,60.070252711721565,0.18277593989796953,0.0012323281479571571,32.95524500301973,0.18715295361248063,0.00125810440700889,32.473161931271314
2399.5347837087834,149.5188411248882,149.6959334235631,148.2460784413396,838242.737390534,35.51804284072715,33.96154623909713,0.1915133503949116,0.0012918611568581405,37.52354658194664,0.1834704689131388,0.0012904233552027689,37.10094997547485
2428.1129347233364,148.14520581633204,150.64295299730128,147.7695752429567,593249.2879148528,78.52047055513796,21.95075099360082,0.15757013202454628,0.001066323238498019,27.433474266147762,0.16265131804381983,0.0009944968934989683,28.54505848633338
2258.0513577965467,150.3267472383315,147.56893116533695,150.80428269080815,967227.0305894851,-10.799575409551217,58.94532336849497,0.23340305790782684,0.0015477216809974142,37.52766382422679,0.22334796782214442,0.001610979245309746,38.83408417042648
2423.0794509318857,151.2702464824015,146.82815760885754,148.97787495153992,934304.2860366972,-28.76221141000154,-5.0491676742826925,0.20055083027388107,0.0013461786210812645,43.1889336106616,0.20455208177039383,0.0013393304231072117,43.39489111011811
2402.582822696847,149.07830316526042,148.3094271822317,153.22164846296047,840069.5927665426,108.80791601541844,51.16916864519739,0.19894105093656617,0.0012983873553916098,38.18862340491316,0.20742834030531976,0.0012989649875059183,38.05031230588785
2373.5436150356823,149.7948864440065,151.996864083643,149.01287178583277,591338.8131458333,119.10221076898411,19.741983400509607,0.16336190590741606,0.0010962939238041548,25.321571934030683,0.17206607602107085,0.0011016716870913953,25.848739576681147
2290.8254495650667,152.49234651138815,150.72578779925996,150.14048227150752,635225.6606374951,65.79814200536207,4.9616666991814355,0.18048862838564816,0.0012021316679885201,24.65945332815698,0.17882517788272256,0.0012374355093737717,25.07982829201497
2404.908613563969,147.4604177068383,149.60057580467384,149.84097032774628,1066034.755408359,87.89927767411189,23.971957224147395,0.21903695480318933,0.0014617961584477935,48.68849401799919,0.21369515782811338,0.001479890194318835,45.14284302214179
2398.970878932434,152.09852231647963,150.80407603998137,149.9302796982392,878005.2412860405,99.33422413601062,66.80419274299821,0.19590113835628484,0.0013066149062789052,38.32910128583317,0.2023092529168116,0.001307350114904288,40.18539238368002
2436.844606831525,152.823667053879,149.4790552724979,153.5914859460142,1026219.1435868259,70.06812379858033,31.42235200336365,0.2115835961877414,0.0013775737299794783,46.77981416162754,0.2125447620362509,0.0014291997516703053,46.034199242354795
2353.836852084265,152.4606082166528,152.56030095966597,150.8189043893371,516847.38128775894,53.43320503238114,87.75981470017675,0.15515371932693972,0.0010287418540477682,21.217638840223696,0.1546547087960764,0.0009835167483987705,21.069303807287362
2216.3676740540864,152.13680101681302,150.04351837979405,148.89622619482316,736839.472353263,91.5781540287573,18.502805795099235,0.20471712454759264,0.0013748980063452425,26.517311865530317,0.1996471043390515,0.001444904508957261,27.275033688565117
2282.5142830969953,152.85663974611154,151.13587561728568,149.7972114371808,810662.3612696622,-11.714158938621651,53.32930284625182,0.2041791758180125,0.001363037227856791,31.027071672226825,0.1970014695403946,0.0013834615126037213,30.543092394905
2311.228147379317,150.881290413245,148.59910177999583,153.09970482153872,1004627.8165030949,80.99125509266963,97.8330806798909,0.2308009893994247,0.001507520799393172,40.87590724106602,0.22147527638225012,0.0014642406960021137,39.464232431047996
2549.6805019410367,149.93158483901573,147.0052118754379,150.86706853304057,1037652.2500644205,45.07993400329368,116.86026268997784,0.1966512181336006,0.0013034734488165194,54.897679451375616,0.19091679469142772,0.0012804854837667095,55.56453602402814
2326.0597043500698,149.95526618118222,151.88155170337402,152.05326641919845,839065.6003164045,104.1517555866171,70.64948749641745,0.20557344560181623,0.0013519830941024773,34.14943109472216,0.20598106361719987,0.0013529219867207292,34.53963929486169
2354.176626105735,148.90281029507491,149.3008655588679,148.54422085731827,806334.309995081,36.46435569653974,11.48728203418024,0.19517845229068068,0.0013139417418208156,34.647479611189745,0.19996469852775534,0.0013406837683102631,33.17767349053372
2455.5020193982336,151.90502682814437,150.8232398642489,147.6100338206452,1163751.5896434267,43.92879532618742,67.29902300587057,0.21338265809092657,0.0014455836948740147,53.91277578536379,0.21296964883173677,0.0014384209628320105,53.75329059141704
2385.5051688509607,150.8295542657346,151.4595465296093,148.9880872076141,791759.1374227636,77.55519841333893,13.528650475797981,0.18704597174974968,0.001255442466947724,34.21960533180992,0.1896662273855528,0.00134446472844956,34.34407736026356
2488.3394731712606,151.10075670097467,148.96355830236962,153.0208487265992,808540.0850831304,74.9152852903849,63.83482000623501,0.1817784380551669,0.0011879324913427229,39.413143950036776,0.1823374841187127,0.0011862958960694408,39.951900618920156
2443.42512204171,149.2876265648113,151.30088741827007,149.37868668202532,786485.0148580218,41.72899491867118,38.62276733183215,0.18032260909183656,0.0012071508532919422,36.50422062368694,0.18671274982410072,0.0011961884166421148,36.6248019912986
2498.9155035094545,152.6293189512591,149.05783716179388,148.30999555907283,710058.1786391572,73.47656495808589,-23.423207034311147,0.16301587205645726,0.001099156341027109,34.60945297137778,0.15492973810355568,0.0011163011112262547,36.05808011927146
2479.017319143036,149.99529305269823,150.62310881066793,148.4834077018691,895630.103985009,79.61969658417249,56.812324783840175,0.186511200981198,0.0012561080316507997,43.08960538024721,0.19058818612958803,0.0012406045174839814,41.21126853103668
2352.5355393091195,149.14878741628033,149.37616527957664,149.3085635632394,881001.4128781459,21.94861282875518,21.133321997226368,0.20509014729537842,0.001373599359614178,37.70880611019554,0.21735680729990278,0.00135704851577143,39.1454565201331
2304.577692068597,153.58493829091776,149.09542724881695,150.5503827256962,731749.7841025275,49.5759779157742,61.23504812659022,0.1926167740853729,0.0012794173657885808,28.942669377253655,0.19270619257086713,0.0012483937907966328,27.582223322600576
2240.6157053560896,149.446825293884,148.2930289754417,149.3338741755166,816589.6485822808,75.48101715027995,-16.041211651741023,0.21531498088247636,0.0014418361679240316,31.10475887138396,0.21672427887003978,0.0014398222602583816,29.725455994084236
2553.3857176331385,151.73016804485576,154.4131540541476,150.3669463139752,742805.1650300177,52.88725467404637,-3.1749899031107134,0.16043388805774805,0.0010669491666257056,37.104929253234246,0.16661178978380592,0.001062547177010579,36.35567356700524
2475.907722552682,149.52981865594182,151.06431875329608,150.83317670715994,1148862.1287234968,-68.24669209454711,99.73595546152686,0.21507022036620016,0.001425881394673238,55.109843731045366,0.22381415193484586,0.0014024454063014012,55.84999785727649
2330.1089956552837,150.4574673260315,147.07021570684984,148.59290106506808,1082399.4253150946,57.97143417696846,81.94052769478884,0.23079271633304965,0.0015531880371053978,45.54115465018264,0.23062451268010767,0.0016003835991212393,46.05371553393535
2415.0216664083414,149.3892632842646,148.089070918634,149.45556450771588,711295.8892671517,69.56141566670347,38.300840791347625,0.17691686455752006,0.0011837422389742234,32.73579503485011,0.1739996451900825,0.0011409295210719572,31.863235416374938
2519.2232157382864,150.52324040492277,149.43908171707383,150.8098730775563,879803.0340235839,34.794857865369615,31.770904844394014,0.18296687363740313,0.0012132287489116155,44.259743492021926,0.1757387352446023,0.0011979393486840162,41.703180646336115
2253.6758095871696,149.60258130567257,149.0896247632549,146.43452827777966,1086278.8387851338,32.6001898473767,56.2937486930201,0.24033069943212668,0.001641216059208592,41.71608797736821,0.24545011771323855,0.001721509136090482,42.02777508439742
2253.6899562552944,150.17513196760174,151.60414840484418,150.45382061871598,978127.4032211205,17.614575039548356,89.4720836042829,0.23191769013413538,0.0015414543092386287,36.79885136278626,0.23093259136503325,0.001506627168652526,36.80140749895217
2358.0447890512796,150.98243434617987,151.1632077246868,148.67438053944377,862606.8471524963,86.27154435212603,110.7932531441972,0.1988561445648789,0.0013375279846020395,36.25109344222563,0.20531316061530533,0.0013275234197696563,36.414613723483825
2350.115321691269,150.46915215854418,149.04389846882026,151.05286619565769,807015.8077319388,45.520561608766556,9.693858735451563,0.1982827287917254,0.00131267107858047,34.22671867016701,0.1904358531879709,0.00137369346020649,34.525665581911724
2404.530390227725,150.94261598893073,149.77168160502558,148.67708054477558,946099.7324251255,94.36796265161,24.93682003941668,0.20230989927290355,0.001360733601518197,42.14875995193293,0.20845370216578674,0.0013589272661174503,41.97980968383232
2446.0844213362884,151.32780630926524,147.43528056809197,150.4886459286947,921361.363496817,56.12267571719809,73.27481260126673,0.19746527769868608,0.001312160638299916,43.4113851211686,0.19214440180955641,0.001327404289112536,42.866260299335046
2383.568680710051,148.80874574874179,148.91988659825034,150.1113478170075,769220.9714454884,5.078782738735441,47.08211854391425,0.18886268633544429,0.0012581506267312743,34.202728533736355,0.19379415180812432,0.0012089769915629295,33.67812679425463
2400.0757105878283,149.52915099641152,149.91949578025836,148.3747669326379,1076239.1283209217,15.73042738902818,58.55028194854232,0.21693857061788455,0.001462098813043963,48.129348615733186,0.22894732860794859,0.0014783261389946676,49.80249903610183
2442.705838614328,150.6486367744383,148.56106771528206,149.16395801564843,963433.9171523959,6.215563616367575,41.44280151664851,0.20031238755395414,0.0013429007262796006,45.09779823630345,0.21200587423418288,0.0013730200790780802,43.64483671257117
2447.317733566003,152.97158173920923,153.31651791587424,149.3876137182871,912506.5730322187,49.84836678049751,17.78376188330111,0.1900995737327271,0.0012725256733213102,40.95295064688621,0.1920206669332342,0.0012593751514348927,38.99295294315653
2321.0668474797267,148.7668716242522,147.9805458111876,150.9723987996086,796056.8737380952,78.23549336487135,88.67062104261164,0.2029680424598497,0.0013444049645740669,33.33916653728734,0.20196348646072074,0.0013886831315369024,34.193395621533874
2303.431881234395,147.06456709592507,150.98528385773477,149.64779415523492,1153294.4903133828,23.211370020228017,77.50705215912389,0.2443002410685042,0.0016325014508071062,46.984504616665575,0.24838582215912486,0.0016549698938510926,48.061560241098185
2356.8676060459056,152.30020381341956,151.3264600712294,148.7162165833487,843469.1688172526,111.61133260213339,141.71104494258117,0.195905848303538,0.0013173132883846708,35.05757934013011,0.19245022766494063,0.0012967631192716176,34.498959473254274
2404.345310120204,153.54731968635178,150.71582233486518,151.28157852263155,963753.7987745272,84.08567879655058,1.037597599686535,0.20537629482458608,0.0013575763607851436,41.934740338863584,0.20567568459602414,0.0013743777299883746,42.812641804863695
2408.2195875576335,150.54038258251526,149.40673782087384,150.88713386604653,382613.53671403095,25.91696907489193,-61.77052355179498,0.1305571986213235,0.0008652639577422725,17.19797495251046,0.13622496881474375,0.0008723034203946035,17.26601393162418
2413.184117160027,150.14205637538896,151.65175211386656,151.6684650539704,719894.631372573,41.35238012544936,28.95723199453021,0.17826926681206534,0.001175387822040852,32.13036074120264,0.18738247803675695,0.0011558540308415557,32.393655210571474
2361.9169724548865,150.33776780807875,148.87105117777529,149.91456996602835,1023406.2794575552,15.278439073915713,0.06621818568678606,0.21992091691472798,0.0014669749375565266,44.041497257864904,0.21516246653625157,0.0014665833939168887,44.88319151823012
2394.9716596639973,151.5967097619857,149.90293788411662,150.6068345577651,812701.84021473,56.404946712862206,62.842122273393244,0.190756183262072,0.0012665838427731357,35.6611793624339,0.18367100330690064,0.0012311802429639577,36.023909436038856
2440.9864761870235,146.15046375044835,150.4651040453401,152.60353064392123,736893.6663207456,-6.7487646809983275,20.756257460205596,0.1810281478138091,0.0011862644792682594,35.04374849128028,0.18220602115097814,0.0012210798677238313,34.12843538696383
2361.6150858648025,150.74768595663195,149.35472045074812,147.94093364094465,497943.6790908691,86.47508563837542,48.46574981642087,0.15097185848135655,0.001020487398354319,21.292507122544293,0.1566050421746413,0.0009880390375078447,21.405479927730607
2337.244140231604,151.38579370692523,148.62389361504643,152.21380486191498,656201.8814421319,62.7807690372689,56.00312235343947,0.18159385351886576,0.001193018292155588,27.360940222243315,0.19078320314432842,0.0012204938882074065,26.39087695167475
2428.6300004479626,150.1917432262342,149.48297056971907,150.04036273956447,976337.7858003414,86.4377810568339,5.900490979311847,0.20455630939663744,0.001363341874557449,44.90376196727909,0.1992912957500789,0.0013258411737826846,44.3058763021502
2415.2593918181633,149.51295514647887,149.8598377193474,150.20188278793123,594123.2294718963,74.57819624167172,62.78222717672549,0.16144173276771,0.0010748316184268358,27.003759534973273,0.16434535323564423,0.0010782735863822347,26.87783042398919
2285.1973778225006,151.52082627718508,149.18317052238896,151.4757686553256,685482.1613745308,38.277819240772466,49.95073316883792,0.19155130470842302,0.0012645673061035063,26.892232636668663,0.1936857189756153,0.0012882050456575727,26.680646919393343
2505.530546230001,149.97442863149575,149.47444153122237,149.5559110087502,956983.1981143776,82.95737161472334,98.07540722324406,0.19137116312854666,0.0012795961178515367,47.651845936494674,0.18312586830186656,0.0012763707340922295,46.97927797046444
2383.1578485975415,150.26655161449594,152.74548130489285,147.4534027051275,709247.933421589,103.14221376657642,63.40901279579581,0.17509606808945297,0.0011874671243742294,30.433317493789097,0.17185717559229527,0.001166569207200269,31.259311387463235
2342.917373815681,149.47717529295562,151.10499899162957,152.31876870651573,990197.3618683591,22.080998248273044,13.877651261131192,0.2218590762926671,0.0014565445754104016,41.37984299906112,0.21892163850735344,0.0014228780112893157,41.350284084598854
2415.079330984193,150.67279731307792,147.39720231471424,150.7834944654591,1079647.2672681285,52.090924730116576,83.51961012535708,0.21946535890688068,0.0014554998853482264,49.499707239719406,0.2224299159122334,0.0015137203964015855,50.40999314285511
2335.7941935510703,149.78433927814046,151.95809297230932,152.053533568488,865475.786032081,112.20747709249612,56.51783318245353,0.20735301135138054,0.0013636842662257797,35.61677666508461,0.21005604327837546,0.0014144240365286667,34.609506324526315
2316.6130050571246,151.77117599645803,149.37272371415605,150.3321510213098,1001626.6306476617,33.49703506066062,77.27338154755772,0.224138865188416,0.0014909576139613939,40.54103957839216,0.22470041146642586,0.0014711660549659791,41.14545805760943
2449.3636687339276,150.24528344714366,149.89810135082564,148.24476043055995,606259.0577865882,24.77935726986178,51.48243724615463,0.15668667637038672,0.001056945796366146,28.392967676488322,0.15481244598613275,0.001056544441410932,29.470457255412544
2301.7007706728577,149.67105949688045,147.91386829836296,152.9342724894251,1085988.8751102788,55.59995156175454,118.6932610984105,0.24294944506296287,0.0015885873134144084,44.29029011262297,0.250517062562064,0.0016079329635799668,45.61651212607313
2435.0331775565787,148.75483713036178,150.48751528087712,151.47066515525083,887781.2391874549,6.809267081507443,55.53211520402186,0.19630655716956094,0.0012960037969619747,41.22100427142655,0.2017556700104868,0.001340784063696068,41.62578510023669
2412.6044351530195,151.66156317501452,149.5370148123458,149.3082050779071,984954.6284806975,129.6617241632784,56.86581335252678,0.20577329717099005,0.0013781780918444514,44.10760020780202,0.20337587684071995,0.0014330187168668034,43.74159499058232
